date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:44:08	178/178	---M--	200	added ('OK')	text/plain	etag:%2210e82e7e-b2-5272fd6a%22	http://web.mit.edu/robots.txt		(from )
13:44:09	28287/28287	---M-Z	200	added ('OK')	text/html	etag:%2269819a76-6e7f-5a7f589b%22	http://web.mit.edu/6.813/www/sp18/classes/01-usability/	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/01-usability/index.html	(from )
13:44:09	45017/45017	---M-Z	200	added ('OK')	text/html	etag:%22698199d6-afd9-5a7f589e%22	http://web.mit.edu/6.813/www/sp18/classes/02-learnability/	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/02-learnability/index.html	(from )
13:44:09	36030/36030	---M-Z	200	added ('OK')	text/html	etag:%2269819a84-8cbe-5a7f57dd%22	http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/03-efficiency/index.html	(from )
13:44:09	10303/10303	---M-Z	200	added ('OK')	text/css	etag:%2269818f0e-283f-5ac47fa1%22	http://web.mit.edu/6.813/www/sp18/web/handout-style.css	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/web/handout-style.css	(from http://web.mit.edu/6.813/www/sp18/classes/01-usability/)
13:44:10	42843/42843	---M-Z	200	added ('OK')	text/html	etag:%226981a0fa-a75b-5a9642da%22	http://web.mit.edu/6.813/www/sp18/classes/05-ui-sw-arch/	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/05-ui-sw-arch/index.html	(from )
13:44:10	63874/63874	---M-Z	200	added ('OK')	text/html	etag:%2269819b62-f982-5a813bdd%22	http://web.mit.edu/6.813/www/sp18/classes/04-safety/	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/04-safety/index.html	(from )
13:44:11	40399/40399	---M-Z	200	added ('OK')	text/html	etag:%2269819d8a-9dcf-5a89a2a0%22	http://web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/index.html	(from )
13:44:11	78612/78612	---M-Z	200	added ('OK')	text/html	etag:%2269819e60-13314-5a8b69ac%22	http://web.mit.edu/6.813/www/sp18/classes/07-output/	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/07-output/index.html	(from )
13:44:12	58412/58412	---M-Z	200	added ('OK')	text/html	etag:%226981aeb6-e42c-5acac92c%22	http://web.mit.edu/6.813/www/sp18/classes/09-more-learnability/	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/09-more-learnability/index.html	(from )
13:44:12	36421/36421	---M-Z	200	added ('OK')	text/html	etag:%226981a034-8e45-5a93220c%22	http://web.mit.edu/6.813/www/sp18/classes/08-input/	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/08-input/index.html	(from )
13:44:12	48339/48339	---M-Z	200	added ('OK')	text/html	etag:%226981a37a-bcd3-5a9d69a7%22	http://web.mit.edu/6.813/www/sp18/classes/10-more-efficiency/	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/10-more-efficiency/index.html	(from )
13:44:13	52650/52650	---M-Z	200	added ('OK')	text/html	etag:%2269819444-cdaa-5a8f31ef%22	http://web.mit.edu/6.813/www/sp18/classes/11-prototyping/	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/11-prototyping/index.html	(from )
13:44:13	832/832	---M--	200	added ('OK')	image/png	etag:%2269818fce-340-5a7f5898%22	http://web.mit.edu/6.813/www/sp18/classes/01-usability/figures/04a.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/01-usability/figures/04a.png	(from http://web.mit.edu/6.813/www/sp18/classes/01-usability/)
13:44:14	3353/3353	---M--	200	added ('OK')	image/png	etag:%2269818fcc-d19-5a7f5898%22	http://web.mit.edu/6.813/www/sp18/classes/01-usability/figures/03.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/01-usability/figures/03.png	(from http://web.mit.edu/6.813/www/sp18/classes/01-usability/)
13:44:14	40850/40850	---M-Z	200	added ('OK')	text/html	etag:%226981944a-9f92-5a8f31f1%22	http://web.mit.edu/6.813/www/sp18/classes/12-user-testing/	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/12-user-testing/index.html	(from )
13:44:14	45411/45411	---M-Z	200	added ('OK')	text/html	etag:%226981a558-b163-5aa59706%22	http://web.mit.edu/6.813/www/sp18/classes/13-graphic-design/	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/13-graphic-design/index.html	(from )
13:44:15	28153/28153	---M-Z	200	added ('OK')	text/html	etag:%226981a600-6df9-5aa9ecb2%22	http://web.mit.edu/6.813/www/sp18/classes/14-layout/	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/14-layout/index.html	(from )
13:44:15	1667/1667	---M--	200	added ('OK')	image/png	etag:%2269818fd0-683-5a7f5898%22	http://web.mit.edu/6.813/www/sp18/classes/01-usability/figures/04b.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/01-usability/figures/04b.png	(from http://web.mit.edu/6.813/www/sp18/classes/01-usability/)
13:44:16	57255/57255	---M-Z	200	added ('OK')	text/html	etag:%226981ad22-dfa7-5ac2ac89%22	http://web.mit.edu/6.813/www/sp18/classes/15-color/	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/15-color/index.html	(from )
13:44:24	60154/60154	---M--	200	added ('OK')	image/png	etag:%2269818fb2-eafa-5a7f5897%22	http://web.mit.edu/6.813/www/sp18/classes/01-usability/figures/01.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/01-usability/figures/01.png	(from http://web.mit.edu/6.813/www/sp18/classes/01-usability/)
13:44:24	31067/31067	---M-Z	200	added ('OK')	text/html	etag:%2269819502-795b-5a8f3206%22	http://web.mit.edu/6.813/www/sp18/classes/16-typography/	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/16-typography/index.html	(from )
13:44:25	58965/58965	---M--	200	added ('OK')	image/png	etag:%2269818fca-e655-5a7f5898%22	http://web.mit.edu/6.813/www/sp18/classes/01-usability/figures/02.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/01-usability/figures/02.png	(from http://web.mit.edu/6.813/www/sp18/classes/01-usability/)
13:44:25	32179/32179	---M-Z	200	added ('OK')	text/html	etag:%226981950a-7db3-5a8f3208%22	http://web.mit.edu/6.813/www/sp18/classes/17-heuristic-evaluation/	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/17-heuristic-evaluation/index.html	(from )
13:44:28	20328/20328	---M--	200	added ('OK')	image/png	etag:%2269818fd8-4f68-5a7f5898%22	http://web.mit.edu/6.813/www/sp18/classes/01-usability/figures/07.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/01-usability/figures/07.png	(from http://web.mit.edu/6.813/www/sp18/classes/01-usability/)
13:44:28	68764/68764	---M--	200	added ('OK')	image/png	etag:%2269818fd4-10c9c-5a7f5898%22	http://web.mit.edu/6.813/www/sp18/classes/01-usability/figures/06a.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/01-usability/figures/06a.png	(from http://web.mit.edu/6.813/www/sp18/classes/01-usability/)
13:44:28	18697/18697	---M--	200	added ('OK')	image/png	etag:%2269818fda-4909-5a7f5898%22	http://web.mit.edu/6.813/www/sp18/classes/01-usability/figures/08.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/01-usability/figures/08.png	(from http://web.mit.edu/6.813/www/sp18/classes/01-usability/)
13:44:28	28375/28375	---M-Z	200	added ('OK')	text/html	etag:%2269819564-6ed7-5a8f320e%22	http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/19-internationalization/index.html	(from )
13:44:28	29136/29136	---M-Z	200	added ('OK')	text/html	etag:%226981af58-71d0-5acc6672%22	http://web.mit.edu/6.813/www/sp18/classes/18-accessibility/	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/18-accessibility/index.html	(from )
13:44:32	23476/23476	---M--	200	added ('OK')	image/png	etag:%2269818fe0-5bb4-5a7f5898%22	http://web.mit.edu/6.813/www/sp18/classes/01-usability/figures/10.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/01-usability/figures/10.png	(from http://web.mit.edu/6.813/www/sp18/classes/01-usability/)
13:44:36	45497/45497	---M--	200	added ('OK')	image/png	etag:%2269818fde-b1b9-5a7f5898%22	http://web.mit.edu/6.813/www/sp18/classes/01-usability/figures/09b.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/01-usability/figures/09b.png	(from http://web.mit.edu/6.813/www/sp18/classes/01-usability/)
13:44:38	9800/9800	---M--	200	added ('OK')	image/png	etag:%2269818ff4-2648-5a7f5899%22	http://web.mit.edu/6.813/www/sp18/classes/01-usability/figures/11b.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/01-usability/figures/11b.png	(from http://web.mit.edu/6.813/www/sp18/classes/01-usability/)
13:44:39	66312/66312	---M--	200	added ('OK')	image/png	etag:%2269818fdc-10308-5a7f5898%22	http://web.mit.edu/6.813/www/sp18/classes/01-usability/figures/09a.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/01-usability/figures/09a.png	(from http://web.mit.edu/6.813/www/sp18/classes/01-usability/)
13:44:43	33539/33539	---M--	200	added ('OK')	image/png	etag:%2269818ff6-8303-5a7f5899%22	http://web.mit.edu/6.813/www/sp18/classes/01-usability/figures/12a.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/01-usability/figures/12a.png	(from http://web.mit.edu/6.813/www/sp18/classes/01-usability/)
13:44:50	108895/108895	---M--	200	added ('OK')	image/png	etag:%2269818ff2-1a95f-5a7f5899%22	http://web.mit.edu/6.813/www/sp18/classes/01-usability/figures/11a.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/01-usability/figures/11a.png	(from http://web.mit.edu/6.813/www/sp18/classes/01-usability/)
13:44:51	51259/51259	---M--	200	added ('OK')	image/png	etag:%2269818ffa-c83b-5a7f589a%22	http://web.mit.edu/6.813/www/sp18/classes/01-usability/figures/12c.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/01-usability/figures/12c.png	(from http://web.mit.edu/6.813/www/sp18/classes/01-usability/)
13:44:54	90778/90778	---M--	200	added ('OK')	image/png	etag:%2269818ff8-1629a-5a7f589a%22	http://web.mit.edu/6.813/www/sp18/classes/01-usability/figures/12b.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/01-usability/figures/12b.png	(from http://web.mit.edu/6.813/www/sp18/classes/01-usability/)
13:44:54	240489/240489	---M--	200	added ('OK')	image/png	etag:%2269818fd2-3ab69-5a7f5898%22	http://web.mit.edu/6.813/www/sp18/classes/01-usability/figures/05.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/01-usability/figures/05.png	(from http://web.mit.edu/6.813/www/sp18/classes/01-usability/)
13:44:56	37045/37045	---M-Z	200	added ('OK')	text/javascript	etag:%221544639631%22	https://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/js/bootstrap.min.js	C:/Users/taiwoo/Documents/uidesign_textbook/maxcdn.bootstrapcdn.com/bootstrap/3.3.7/js/bootstrap.min.js	(from http://web.mit.edu/6.813/www/sp18/classes/01-usability/)
13:44:56	412/412	---M--	200	added ('OK')	application/javascript	etag:%2269819a64-19c-5ac47fa2%22	http://web.mit.edu/6.813/www/sp18/web/client.js	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/web/client.js	(from http://web.mit.edu/6.813/www/sp18/classes/01-usability/)
13:44:58	11304/11304	---M--	200	added ('OK')	application/javascript	etag:%2269818f0c-2c28-5ac47fa1%22	http://web.mit.edu/6.813/www/sp18/web/handout-run.js	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/web/handout-run.js	(from http://web.mit.edu/6.813/www/sp18/classes/01-usability/)
13:45:01	15962/15962	---M--	200	added ('OK')	image/jpeg	etag:%2269819150-3e5a-5a7f589b%22	http://web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/01.jpg	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/01.jpg	(from http://web.mit.edu/6.813/www/sp18/classes/02-learnability/)
13:45:03	89056/89056	---M--	200	added ('OK')	image/png	etag:%2269818ffc-15be0-5a7f589a%22	http://web.mit.edu/6.813/www/sp18/classes/01-usability/figures/13a.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/01-usability/figures/13a.png	(from http://web.mit.edu/6.813/www/sp18/classes/01-usability/)
13:45:11	86709/86709	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.1.1/jquery.min.js	C:/Users/taiwoo/Documents/uidesign_textbook/ajax.googleapis.com/ajax/libs/jquery/3.1.1/jquery.min.js	(from http://web.mit.edu/6.813/www/sp18/classes/01-usability/)
13:46:08	485921/485921	---M--	200	added ('OK')	image/png	etag:%2269818ffe-76a21-5a7f589a%22	http://web.mit.edu/6.813/www/sp18/classes/01-usability/figures/13b.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/01-usability/figures/13b.png	(from http://web.mit.edu/6.813/www/sp18/classes/01-usability/)
13:46:20	428369/428369	---M--	200	added ('OK')	image/png	etag:%22698191a0-68951-5a7f589b%22	http://web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/04.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/04.png	(from http://web.mit.edu/6.813/www/sp18/classes/02-learnability/)
13:46:21	81384/81384	---M--	200	added ('OK')	image/png	etag:%22698191a2-13de8-5a7f589c%22	http://web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/05.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/05.png	(from http://web.mit.edu/6.813/www/sp18/classes/02-learnability/)
13:46:39	106613/106613	---M--	200	added ('OK')	image/png	etag:%22698191a6-1a075-5a7f589c%22	http://web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/07.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/07.png	(from http://web.mit.edu/6.813/www/sp18/classes/02-learnability/)
13:46:49	179456/179456	---M--	200	added ('OK')	image/png	etag:%22698191a4-2bd00-5a7f589c%22	http://web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/06.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/06.png	(from http://web.mit.edu/6.813/www/sp18/classes/02-learnability/)
13:46:58	53723/53723	---M--	200	added ('OK')	image/png	etag:%22698191aa-d1db-5a7f589c%22	http://web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/09.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/09.png	(from http://web.mit.edu/6.813/www/sp18/classes/02-learnability/)
13:47:14	831113/831113	---M--	200	added ('OK')	image/png	etag:%226981919c-cae89-5a7f589b%22	http://web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/02.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/02.png	(from http://web.mit.edu/6.813/www/sp18/classes/02-learnability/)
13:47:25	888913/888913	---M--	200	added ('OK')	image/png	etag:%226981919e-d9051-5a7f589b%22	http://web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/03.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/03.png	(from http://web.mit.edu/6.813/www/sp18/classes/02-learnability/)
13:47:34	123895/123895	---M--	200	added ('OK')	image/png	etag:%22698191ae-1e3f7-5a7f589c%22	http://web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/11.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/11.png	(from http://web.mit.edu/6.813/www/sp18/classes/02-learnability/)
13:47:41	94882/94882	---M--	200	added ('OK')	image/png	etag:%22698191b0-172a2-5a7f589c%22	http://web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/12.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/12.png	(from http://web.mit.edu/6.813/www/sp18/classes/02-learnability/)
13:47:58	141882/141882	---M--	200	added ('OK')	image/png	etag:%22698191b2-22a3a-5a7f589c%22	http://web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/13.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/13.png	(from http://web.mit.edu/6.813/www/sp18/classes/02-learnability/)
13:48:06	419732/419732	---M--	200	added ('OK')	image/png	etag:%22698191ac-66794-5a7f589c%22	http://web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/10.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/10.png	(from http://web.mit.edu/6.813/www/sp18/classes/02-learnability/)
13:48:29	687235/687235	---M--	200	added ('OK')	image/png	etag:%22698191a8-a7c83-5a7f589c%22	http://web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/08.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/08.png	(from http://web.mit.edu/6.813/www/sp18/classes/02-learnability/)
13:48:34	330796/330796	---M--	200	added ('OK')	image/png	etag:%22698191b4-50c2c-5a7f589d%22	http://web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/14.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/14.png	(from http://web.mit.edu/6.813/www/sp18/classes/02-learnability/)
13:48:47	257530/257530	---M--	200	added ('OK')	image/png	etag:%22698191b8-3edfa-5a7f589d%22	http://web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/16.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/16.png	(from http://web.mit.edu/6.813/www/sp18/classes/02-learnability/)
13:48:49	318693/318693	---M--	200	added ('OK')	image/png	etag:%22698191b6-4dce5-5a7f589d%22	http://web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/15.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/15.png	(from http://web.mit.edu/6.813/www/sp18/classes/02-learnability/)
13:49:02	199779/199779	---M--	200	added ('OK')	image/png	etag:%22698191ba-30c63-5a7f589d%22	http://web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/17.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/17.png	(from http://web.mit.edu/6.813/www/sp18/classes/02-learnability/)
13:49:04	103725/103725	---M--	200	added ('OK')	image/png	etag:%22698191be-1952d-5a7f589d%22	http://web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/19.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/19.png	(from http://web.mit.edu/6.813/www/sp18/classes/02-learnability/)
13:49:05	1411/1411	---M--	200	added ('OK')	image/png	etag:%22698190ec-583-5a7f57da%22	http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/01.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/01.png	(from http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/)
13:49:13	51473/51473	---M--	200	added ('OK')	image/png	etag:%2269819296-c911-5a7f57da%22	http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/02.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/02.png	(from http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/)
13:49:14	1719/1719	---M--	200	added ('OK')	image/png	etag:%2269819298-6b7-5a7f57da%22	http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/03.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/03.png	(from http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/)
13:49:14	246162/246162	---M--	200	added ('OK')	image/png	etag:%22698191bc-3c192-5a7f589d%22	http://web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/18.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/18.png	(from http://web.mit.edu/6.813/www/sp18/classes/02-learnability/)
13:49:17	18236/18236	---M--	200	added ('OK')	image/png	etag:%226981929a-473c-5a7f57da%22	http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/04.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/04.png	(from http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/)
13:49:20	34955/34955	---M--	200	added ('OK')	image/png	etag:%226981929c-888b-5a7f57da%22	http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/05.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/05.png	(from http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/)
13:49:27	64073/64073	---M--	200	added ('OK')	image/png	etag:%226981929e-fa49-5a7f57da%22	http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/06.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/06.png	(from http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/)
13:49:30	61802/61802	---M--	200	added ('OK')	image/png	etag:%22698192a0-f16a-5a7f57da%22	http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/07.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/07.png	(from http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/)
13:49:32	9635/9635	---M--	200	added ('OK')	image/png	etag:%22698192a4-25a3-5a7f57da%22	http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/09.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/09.png	(from http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/)
13:49:32	268851/268851	---M--	200	added ('OK')	image/png	etag:%22698191c0-41a33-5a7f589d%22	http://web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/20.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/20.png	(from http://web.mit.edu/6.813/www/sp18/classes/02-learnability/)
13:49:34	9639/9639	---M--	200	added ('OK')	image/png	etag:%22698192a8-25a7-5a7f57db%22	http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/11.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/11.png	(from http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/)
13:49:36	24264/24264	---M--	200	added ('OK')	image/png	etag:%22698192a6-5ec8-5a7f57db%22	http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/10.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/10.png	(from http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/)
13:49:36	11157/11157	---M--	200	added ('OK')	image/png	etag:%22698192aa-2b95-5a7f57db%22	http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/12.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/12.png	(from http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/)
13:49:39	18047/18047	---M--	200	added ('OK')	image/png	etag:%22698192ac-467f-5a7f57db%22	http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/13.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/13.png	(from http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/)
13:49:40	11085/11085	---M--	200	added ('OK')	image/png	etag:%22698192b0-2b4d-5a7f57db%22	http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/15.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/15.png	(from http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/)
13:49:46	119185/119185	---M--	200	added ('OK')	image/png	etag:%22698192a2-1d191-5a7f57da%22	http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/08.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/08.png	(from http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/)
13:49:50	22141/22141	---M--	200	added ('OK')	image/png	etag:%22698192b4-567d-5a7f57db%22	http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/17.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/17.png	(from http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/)
13:49:54	109355/109355	---M--	200	added ('OK')	image/png	etag:%22698192ae-1ab2b-5a7f57db%22	http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/14.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/14.png	(from http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/)
13:49:55	91716/91716	---M--	200	added ('OK')	image/png	etag:%22698192b2-16644-5a7f57db%22	http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/16.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/16.png	(from http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/)
